description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Influenza A                                                  |hsa05164     |40         |960       |118       |61686         |21.781779661016948 |3.46024e-42            |1.3340099999999997e-41 |CHUK,CDK6,CDK4,AKT3,CCND3,SOCS3,CASP3,TNFSF10,TRADD,IKBKG,TNF,STAT1,BID,ACTB,BAX,BAK1,RAF1,DNAJC3,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKBIB,NFKBIA,NFKB1,JAK2,FASLG,IL6,IKBKB,IFNG,IFNB1,ICAM1,APAF1,TICAM1,AKT2,AKT1,TBK1
Growth hormone synthesis, secretion and action               |hsa04935     |36         |960       |92        |61686         |25.14375           |8.82957e-41            |3.3598199999999995e-40 |AKT3,SOCS3,SOCS2,IRS2,SOCS1,STAT5A,STAT3,STAT1,SHC1,RAF1,MAP2K6,MAP2K3,MAP2K1,MAPK9,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,JAK2,ITPR1,IRS1,IGF1,HRAS,GSK3B,GNAI2,MTOR,FOS,AKT2,AKT1,MAPK14,CRKL,CRK
Th17 cell differentiation                                    |hsa04659     |35         |960       |85        |61686         |26.458455882352943 |1.22482e-40            |4.60092e-40            |CHUK,CD4,RUNX1,IKBKG,TGFBR2,TGFBR1,TGFB1,STAT5A,STAT3,STAT1,MAPK9,MAPK1,PPP3CA,NFKBIB,NFKBIA,NFKB1,NFATC3,NFATC1,SMAD4,SMAD3,SMAD2,JUN,JAK2,IL6,IL2,IKBKB,IFNG,HIF1A,GATA3,MTOR,FOS,AHR,MAPK14,IL21R,TBX21
TGF-beta signaling pathway                                   |hsa04350     |31         |960       |61        |61686         |32.6548155737705   |8.32742e-40            |3.08852e-39            |BAMBI,ACVR2B,ACVR1,ZFYVE9,TNF,THBS1,TGIF1,TGFBR2,TGFBR1,TGFB3,TGFB2,TGFB1,BMPR2,SP1,RPS6KB1,ROCK1,RBL1,MAPK1,NEO1,MYC,SMAD7,SMAD4,SMAD3,SMAD2,SMAD1,RHOA,IFNG,FBN1,E2F5,RGMA,GREM1
Leukocyte transendothelial migration                         |hsa04670     |33         |960       |79        |61686         |26.84121835443038  |1.2011e-38             |4.39903e-38            |CDH5,CDC42,ROCK2,ACTN1,CLDN10,CXCR4,EZR,VCAM1,CXCL12,ACTB,ROCK1,RAP1B,RAC1,PXN,PTPN11,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,MSN,MMP9,MMP2,CD99,ARHGAP5,RHOA,ITGB1,ICAM1,GNAI2,CTNND1,CTNNB1,MAPK14,F11R
Choline metabolism in cancer                                 |hsa05231     |31         |960       |66        |61686         |30.18096590909091  |2.1299799999999998e-38 |7.70475e-38            |WASF3,AKT3,SP1,RPS6KB1,RAF1,RAC1,MAP2K1,MAPK9,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,KRAS,PLA2G4B,JUN,HRAS,HIF1A,MTOR,FOS,AKT2,AKT1,EIF4EBP1,EGFR,PDGFC
Toll-like receptor signaling pathway                         |hsa04620     |33         |960       |84        |61686         |25.24352678571429  |1.46664e-37            |5.2405500000000006e-37 |CHUK,CD40,AKT3,IKBKG,TRAF6,TNF,TLR2,STAT1,CCL4,RAC1,MAP2K6,MAP2K3,MAP2K1,MAPK9,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKBIA,NFKB1,JUN,IL6,IKBKB,IFNB1,FOS,TICAM1,AKT2,AKT1,TIRAP,MAPK14,TBK1
B cell receptor signaling pathway                            |hsa04662     |30         |960       |63        |61686         |30.598214285714285 |1.95394e-37            |6.897649999999999e-37  |CHUK,MALT1,AKT3,IKBKG,RAF1,RAC1,MAP2K1,MAPK1,PPP3CA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NFKBIB,NFKBIA,NFKB1,NFATC3,NFATC1,KRAS,JUN,INPPL1,IKBKB,HRAS,GSK3B,FOS,FCGR2B,AKT2,AKT1
Estrogen signaling pathway                                   |hsa04915     |33         |960       |85        |61686         |24.94654411764706  |2.3624e-37             |8.240270000000001e-37  |AKT3,NCOA3,TFF1,SRC,SP1,SHC1,BCL2,RAF1,MAP2K1,MAPK1,PRKCD,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PGR,NRAS,NOS3,MMP9,MMP2,KRAS,JUN,ITPR1,HRAS,GNAI2,FOS,FKBP5,AKT2,AKT1,ESR2,ESR1,EGFR
Amyotrophic lateral sclerosis                                |hsa05014     |38         |960       |132       |61686         |18.498011363636362 |4.74366e-37            |1.63517e-36            |GABARAPL1,ATF6,ATG14,TUBB4B,TUBB3,SIGMAR1,RB1CC1,NUP93,CASP3,BECN1,XBP1,TP53,TNF,BID,SLC1A2,ACTB,BCL2,BAX,RAC1,RAB5A,RAB1A,MAP2K6,MAP2K3,PPP3CA,ATP5F1B,PRKN,NOS2,NDUFA4,CYTB,COX2,MAP3K5,HSPA5,APAF1,MTOR,ATG2B,MAPK14,UBQLN1,TBK1
Insulin resistance                                           |hsa04931     |31         |960       |75        |61686         |26.559250000000002 |3.30575e-36            |1.12626e-35            |AKT3,SOCS3,IRS2,TNF,STAT3,RPS6KB1,RPS6KA3,PTPN11,PTEN,MAPK9,PRKCZ,PRKCD,PRKAB1,PPARA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NOS3,NFKBIA,NFKB1,IRS1,INSR,IL6,IKBKB,GSK3B,MTOR,FOXO1,AKT2,AKT1
Platinum drug resistance                                     |hsa01524     |27         |960       |50        |61686         |34.698375          |8.227489999999999e-36  |2.73938e-35            |CDKN1A,AKT3,CASP3,TP53,BID,BCL2,BAX,BAK1,MAPK1,PMAIP1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ATM,MSH3,MAP3K5,MDM2,FASLG,BIRC5,XIAP,APAF1,AKT2,AKT1,ERBB2,BBC3
p53 signaling pathway                                        |hsa04115     |28         |960       |56        |61686         |32.128125          |8.18811e-36            |2.75761e-35            |CHEK1,CDKN1A,CDK6,CDK4,CDK2,CCNE1,CCND3,CCND2,CCNE2,CASP3,PPM1D,TP73,TP53,THBS1,BID,SIAH1,BCL2,CCND1,BAX,PTEN,PMAIP1,SERPINE1,ATM,MDM2,IGF1,APAF1,GADD45A,BBC3
IL-17 signaling pathway                                      |hsa04657     |30         |960       |73        |61686         |26.40667808219178  |5.46602e-35            |1.79949e-34            |CHUK,CEBPB,TRAF3IP2,CASP3,TRADD,IKBKG,TRAF6,TNFAIP3,TNF,PTGS2,MAPK9,MAPK7,MAPK4,MAPK1,NFKBIA,NFKB1,MMP13,MMP9,MMP1,JUN,IL6,IKBKB,IFNG,GSK3B,TAB3,FOS,ELAVL1,MAPK14,USP25,TBK1
Longevity regulating pathway                                 |hsa04211     |30         |960       |74        |61686         |26.04983108108108  |9.05866e-35            |2.9491000000000003e-34 |SIRT1,AKT3,RB1CC1,ATG5,IRS2,TP53,RPS6KB1,BAX,PRKAB1,PPARG,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NFKB1,KRAS,IRS1,INSR,IGF1R,IGF1,HRAS,MTOR,FOXO3,FOXO1,AKT2,AKT1,EIF4EBP1,EIF4E
Adherens junction                                            |hsa04520     |28         |960       |60        |61686         |29.98625           |1.0469399999999999e-34 |3.37091e-34            |WASF3,CDH1,CDC42,ACTN1,YES1,TGFBR2,TGFBR1,SRC,SNAI1,ACTB,RAC1,PTPRM,MAPK1,MET,SMAD4,SMAD3,RHOA,INSR,IGF1R,FGFR1,SSX2IP,ERBB2,EGFR,TCF7L1,CTNND1,CTNNB1,NLK,LEF1
Apelin signaling pathway                                     |hsa04371     |33         |960       |101       |61686         |20.994616336633666 |2.03187e-34            |6.471069999999999e-34  |GABARAPL1,CDH1,HDAC5,AKT3,HDAC4,BECN1,TGFBR1,RPS6KB1,CCND1,RAF1,MAP2K1,MAPK1,PRKAB1,PIK3CG,SERPINE1,NRAS,NOS3,NOS2,MYLK,MEF2D,SMAD4,SMAD3,SMAD2,KRAS,ITPR1,HRAS,GNAI2,MTOR,AKT2,AKT1,EGR1,JAG1,CCN2
Tuberculosis                                                 |hsa05152     |35         |960       |123       |61686         |18.28429878048781  |4.95349e-34            |1.56062e-33            |CORO1A,CEBPB,MALT1,AKT3,CASP3,TRADD,TRAF6,TNF,TLR2,TGFB3,TGFB2,TGFB1,STAT1,SRC,BID,BCL2,BAX,RAF1,RAB5A,MAPK9,MAPK1,PPP3CA,NOS2,NFKB1,RHOA,JAK2,IL6,IFNG,IFNB1,APAF1,FCGR2B,AKT2,AKT1,TIRAP,MAPK14
AMPK signaling pathway                                       |hsa04152     |31         |960       |87        |61686         |22.895905172413794 |8.801839999999999e-34  |2.74355e-33            |SIRT1,CFTR,AKT3,IRS2,RPS6KB1,CCND1,PRKAB1,PPP2R2A,PPARG,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,LEPR,IRS1,INSR,IGF1R,IGF1,HNF4A,HMGCR,MTOR,FOXO3,FOXO1,FASN,AKT2,AKT1,ELAVL1,EIF4EBP1,STRADB,CAB39
VEGF signaling pathway                                       |hsa04370     |25         |960       |49        |61686         |32.78380102040816  |2.0654599999999998e-32 |6.3703e-32             |CDC42,AKT3,VEGFA,SRC,RAF1,RAC1,PXN,PTGS2,MAP2K1,MAPK1,PPP3CA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NOS3,KRAS,KDR,PLA2G4B,HRAS,AKT2,AKT1,MAPK14
Cushing syndrome                                             |hsa04934     |32         |960       |107       |61686         |19.216822429906543 |5.22715e-32            |1.5953699999999998e-31 |CDKN1B,CDKN1A,CDK6,CDK4,CDK2,CCNE1,CCNE2,FZD7,WNT7A,WNT5A,WNT1,BRAF,SP1,CCND1,RB1,RAP1B,MAP2K1,MAPK1,MEN1,ARNT,ITPR1,GSK3B,GNAI2,AHR,EGFR,TCF7L1,E2F3,E2F2,E2F1,DVL2,CTNNB1,LEF1
Oxytocin signaling pathway                                   |hsa04921     |31         |960       |98        |61686         |20.325956632653064 |6.528159999999999e-32  |1.95179e-31            |CDKN1A,CD38,ROCK2,SRC,ACTB,CCND1,ROCK1,RAF1,PTGS2,MAP2K1,MAPK7,MAPK1,PRKAB1,PPP3CA,PIK3CG,NRAS,NOS3,NFATC3,NFATC1,MYLK,RHOA,KRAS,PLA2G4B,KCNJ2,JUN,ITPR1,HRAS,GNAI2,FOS,EGFR,CAMK1D
Platelet activation                                          |hsa04611     |31         |960       |98        |61686         |20.325956632653064 |6.528159999999999e-32  |1.95179e-31            |AKT3,ROCK2,SRC,ACTB,ROCK1,RAP1B,MAPK1,PRKG1,PRKCZ,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,NOS3,MYLK,RHOA,PLA2G4B,ITPR1,ITGB3,ITGB1,GNAI2,FGG,FGB,FGA,AKT2,AKT1,MAPK14,COL3A1,COL1A1
NOD-like receptor signaling pathway                          |hsa04621     |33         |960       |118       |61686         |17.969968220338984 |6.92362e-32            |2.04911e-31            |TXN2,GABARAPL1,CHUK,NAMPT,MFN2,ATG5,ATG12,IKBKG,TRAF6,TNFAIP3,TNF,STAT1,BCL2,MAPK9,MAPK1,PRKCD,NFKBIB,NFKBIA,NFKB1,NAIP,RHOA,JUN,ITPR1,IL6,IKBKB,IFNB1,XIAP,TAB3,TICAM1,ERBIN,ATG16L1,MAPK14,TBK1
Progesterone-mediated oocyte maturation                      |hsa04914     |27         |960       |65        |61686         |26.691057692307695 |8.84613e-32            |2.59192e-31            |CPEB3,CDK2,CDC25A,AKT3,BRAF,RPS6KA3,RAF1,MAP2K1,MAPK9,MAPK1,PLK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PGR,KRAS,IGF1R,IGF1,GNAI2,CPEB2,AKT2,AKT1,CPEB4,CPEB1,MAPK14
Th1 and Th2 cell differentiation                             |hsa04658     |27         |960       |68        |61686         |25.513511029411767 |3.97946e-31            |1.15444e-30            |CHUK,CD4,RUNX3,IKBKG,STAT5A,STAT1,MAPK9,MAPK1,PPP3CA,NOTCH2,NOTCH1,NFKBIB,NFKBIA,NFKB1,NFATC3,NFATC1,JUN,JAK2,IL2,IKBKB,IFNG,GATA3,FOS,JAG1,DLL4,MAPK14,TBX21
Coronavirus disease - COVID-19                               |hsa05171     |32         |960       |114       |61686         |18.03684210526316  |5.10403e-31            |1.46616e-30            |CHUK,NRP1,IKBKG,TRAF6,TNF,TLR2,ADAM17,STAT3,STAT1,MAPK9,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKBIB,NFKBIA,NFKB1,MMP1,JUN,IL6,IL2,IKBKB,IFNB1,FOS,FGG,FGB,FGA,EGFR,MAPK14,TBK1
Metabolic pathways                                           |hsa01100     |59         |960       |569       |61686         |6.66277460456942   |2.4794299999999996e-30 |7.05313e-30            |AMACR,SIRT1,EBP,SPTLC1,ST3GAL6,NAMPT,CD38,MTMR3,INPP4B,TUSC3,PTGS2,PTEN,PLOD2,ATP5F1B,PKM,PKLR,PIK3CG,PIK3CD,PIK3CB,PIK3CA,PIK3C2A,PIGF,PDE4D,NT5E,NOS3,NOS2,NDUFA4,CYTB,COX2,MAT2A,LDHA,PLA2G4B,INPPL1,IMPDH1,HMOX1,HMGCR,HK2,KMT5A,ALPG,SGMS1,FUT8,ALDH3A1,FHIT,FASN,ACSL4,ACSL1,EZH2,GALNT14,DNMT3B,DNMT3A,DNMT1,MTMR14,AKR1B10,DDC,CYP2C9,SIRT7,PLCE1,CERS2,MAT2B
Phospholipase D signaling pathway                            |hsa04072     |31         |960       |110       |61686         |18.108579545454546 |3.7585e-30             |1.0588900000000001e-29 |AKT3,SHC1,RALA,RAF1,PTPN11,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,RHOA,ARF6,KRAS,KIT,PLA2G4B,INSR,HRAS,MTOR,AKT2,AKT1,EGFR,LPAR1,PDGFC
Longevity regulating pathway - multiple species              |hsa04213     |24         |960       |51        |61686         |30.238235294117647 |4.73071e-30            |1.32009e-29            |SIRT1,AKT3,ATG5,IRS2,RPS6KB1,PRKAB1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,IRS1,INSR,IGF1R,IGF1,HRAS,HDAC2,MTOR,FOXO3,FOXO1,AKT2,AKT1
cAMP signaling pathway                                       |hsa04024     |34         |960       |149       |61686         |14.6625            |1.5428e-29             |4.2645299999999995e-29 |CFTR,AKT3,ROCK2,BRAF,SOX9,BDNF,ROCK1,RAP1B,RAF1,RAC1,PTCH1,MAP2K1,MAPK9,MAPK1,PPARA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PDE4D,PAK1,NFKBIA,NFKB1,NFATC1,RHOA,JUN,GNAI2,FOS,AKT2,AKT1,EDNRA,EDN1,PLCE1
Fc gamma R-mediated phagocytosis                             |hsa04666     |26         |960       |68        |61686         |24.56856617647059  |1.66459e-29            |4.55817e-29            |CFL2,WASF3,CDC42,AKT3,RPS6KB1,RAF1,RAC1,MAP2K1,MAPK1,PRKCD,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,LIMK1,ARF6,PLA2G4B,INPPL1,FCGR2B,AKT2,AKT1,MARCKSL1,CRKL,CRK
Adipocytokine signaling pathway                              |hsa04920     |24         |960       |55        |61686         |28.039090909090913 |4.8353599999999996e-29 |1.31181e-28            |CHUK,AKT3,SOCS3,TRADD,IRS2,IKBKG,TNF,STAT3,PTPN11,MAPK9,PRKAB1,PPARA,NFKBIB,NFKBIA,NFKB1,LEPR,JAK2,IRS1,IKBKB,MTOR,AKT2,ACSL4,ACSL1,AKT1
NF-kappa B signaling pathway                                 |hsa04064     |28         |960       |89        |61686         |20.21544943820225  |7.030109999999999e-29  |1.88975e-28            |CHUK,MALT1,CD40,TRADD,TNFSF11,IKBKG,VCAM1,UBE2I,TRAF6,TNFAIP3,TNF,CXCL12,CCL4,BCL2,PTGS2,ATM,NFKBIA,NFKB2,NFKB1,IKBKB,XIAP,ICAM1,TAB3,TICAM1,TIRAP,GADD45A,CYLD,PARP1
Amoebiasis                                                   |hsa05146     |26         |960       |73        |61686         |22.88578767123288  |1.5145299999999998e-28 |4.0341599999999996e-28 |ACTN1,CASP3,TNF,TLR2,TGFB3,TGFB2,TGFB1,RAB5A,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,SERPINB9,NOS2,NFKB1,LAMC2,LAMC1,LAMB3,IL6,IFNG,FN1,COL4A2,COL4A1,COL3A1,COL1A1
Prion disease                                                |hsa05020     |29         |960       |104       |61686         |17.91760817307692  |3.8065099999999994e-28 |1.00478e-27            |TUBB4B,TUBB3,CASP3,TNF,BAX,RAC1,MAPK9,MAPK1,PRKCD,PPP3CA,ATP5F1B,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NOTCH1,NDUFA4,NCAM1,CYTB,COX2,LAMC1,ITPR1,IL6,HSPA5,APAF1,GSK3B,EGR1,MAPK14
Thyroid cancer                                               |hsa05216     |20         |960       |34        |61686         |37.79779411764706  |6.47463e-28            |1.69381e-27            |CDKN1A,CDH1,TPM3,TP53,BRAF,CCND1,BAX,RET,BAK1,MAP2K1,MAPK1,PPARG,NRAS,MYC,KRAS,HRAS,TCF7L1,GADD45A,CTNNB1,LEF1
Natural killer cell mediated cytotoxicity                    |hsa04650     |26         |960       |78        |61686         |21.41875           |1.14311e-27            |2.96401e-27            |CASP3,TNFSF10,TNF,BRAF,BID,SHC1,RAF1,RAC1,PTPN11,MAP2K1,MAPK1,PPP3CA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,NRAS,NFATC1,KRAS,FASLG,IFNG,IFNB1,ICAM1,HRAS
Tight junction                                               |hsa04530     |26         |960       |80        |61686         |20.883281250000003 |2.4511999999999997e-27 |6.3e-27                |NEDD4L,CFTR,CDK4,CDC42,ROCK2,ACTN1,RUNX1,CLDN10,EZR,SRC,ACTB,CCND1,ROCK1,RAC1,MAPK9,PRKCZ,PRKAB1,PPP2R2A,MSN,MAP3K5,RHOA,JUN,ITGB1,GATA4,ERBB2,F11R
Parathyroid hormone synthesis, secretion and action          |hsa04928     |26         |960       |82        |61686         |20.37393292682927  |5.13295e-27            |1.30779e-26            |MMP24,CDKN1A,RUNX2,TNFSF11,BRAF,SP1,BCL2,RAF1,MAP2K1,MAPK1,PDE4D,MMP16,MMP15,MMP14,MMP13,MEF2D,LRP6,RHOA,ITPR1,GNAI2,GATA3,FOS,FGFR1,EGR1,EGFR,SOST
Type II diabetes mellitus                                    |hsa04930     |21         |960       |43        |61686         |31.38095930232558  |6.633349999999999e-27  |1.67549e-26            |SOCS3,SOCS2,IRS2,SOCS1,TNF,MAPK9,MAPK1,PRKCZ,PRKCD,PKM,PKLR,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,IRS1,INSR,IKBKB,HK2,MTOR
Bacterial invasion of epithelial cells                       |hsa05100     |22         |960       |50        |61686         |28.272749999999995 |7.80123e-27            |1.9536399999999998e-26 |CDH1,CDC42,SRC,SHC1,ACTB,RAC1,PXN,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,MET,RHOA,ITGB1,ITGA5,ILK,FN1,ELMO2,CTNNB1,CRKL,CRK
Neutrophil extracellular trap formation                      |hsa04613     |27         |960       |93        |61686         |18.655040322580646 |7.89973e-27            |1.9615400000000004e-26 |HDAC5,AKT3,HDAC4,TLR2,SRC,ACTB,RAF1,RAC1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKB1,ITGB3,HMGB1,HDAC2,MTOR,FGG,FGB,FGA,AKT2,AKT1,HDAC11,MAPK14
Cytokine-cytokine receptor interaction                       |hsa04060     |32         |960       |152       |61686         |13.52763157894737  |1.0693799999999997e-26 |2.6330099999999995e-26 |IL24,CD40,ACVR2B,CD4,ACVR1,IL32,TNFSF10,TNFSF13,TNFSF11,CXCR4,TNF,TGFBR2,TGFBR1,TGFB3,TGFB2,TGFB1,BMPR2,CXCL12,CCL4,MPL,LIFR,LEPR,FASLG,IL13RA1,IL7,IL6,IL2,IFNG,IFNB1,ACKR3,IL21R,CNTFR
Mitophagy - animal                                           |hsa04137     |22         |960       |51        |61686         |27.718382352941173 |1.35199e-26            |3.3011e-26             |GABARAPL1,MFN2,ATG5,TAX1BP1,BECN1,TP53,BNIP3L,BNIP3,SRC,SP1,MAPK9,PRKN,NRAS,MITF,KRAS,JUN,HRAS,HIF1A,FOXO3,E2F1,RHOT1,TBK1
Calcium signaling pathway                                    |hsa04020     |32         |960       |154       |61686         |13.351948051948051 |1.6573899999999998e-26 |4.0133499999999996e-26 |CD38,CXCR4,VEGFC,VEGFA,RET,PPP3CA,PDGFRB,PDGFRA,PDGFB,PDGFA,NTRK3,NTRK2,NOS3,NOS2,MYLK,MST1,MET,KDR,ITPR1,HGF,FLT1,FGFR3,FGFR1,FGF9,FGF2,ERBB3,ERBB2,EGFR,EDNRA,CAMK1D,PDGFC,PLCE1
Cell adhesion molecules                                      |hsa04514     |23         |960       |59        |61686         |25.049046610169494 |1.71417e-26            |4.116819999999999e-26  |CADM1,CDH5,CDH2,CDH1,CD40,CD34,CD28,CD4,CLDN10,VCAM1,SELE,SDC4,SDC1,PTPRM,NEO1,NCAM1,CD99,ITGB8,ITGB1,ITGA6,ICAM1,F11R,CD274
Huntington disease                                           |hsa05016     |27         |960       |99        |61686         |17.524431818181817 |5.18747e-26            |1.23571e-25            |ATG14,TUBB4B,TUBB3,RB1CC1,TBPL1,CASP3,BECN1,TP53,SP1,SLC1A2,BDNF,BAX,REST,MAPK9,PPARG,ATP5F1B,NDUFA4,CYTB,COX2,MAP3K5,KCNJ10,ITPR1,APAF1,HDAC2,MTOR,ATG2B,BBC3
Endocytosis                                                  |hsa04144     |25         |960       |90        |61686         |17.848958333333336 |2.0785999999999998e-24 |4.9115400000000004e-24 |NEDD4L,CDC42,STAM2,ZFYVE9,CXCR4,TSG101,TRAF6,TGFBR2,TGFBR1,SRC,SH3GL2,SH3GL1,RAB5A,PRKCZ,PDGFRA,MDM2,SMAD3,SMAD2,RHOA,ARF6,ARF4,IGF1R,HRAS,FGFR3,EGFR
Gap junction                                                 |hsa04540     |22         |960       |63        |61686         |22.438690476190473 |3.8310899999999996e-24 |8.980080000000001e-24  |MAP3K2,TUBB4B,TUBB3,SRC,RAF1,MAP2K1,MAPK7,MAPK1,PRKG1,PDGFRB,PDGFRA,PDGFB,PDGFA,NRAS,KRAS,ITPR1,HRAS,GNAI2,GJA1,EGFR,LPAR1,PDGFC
Fc epsilon RI signaling pathway                              |hsa04664     |21         |960       |56        |61686         |24.096093749999998 |7.02036e-24            |1.6325099999999999e-23 |AKT3,TNF,RAF1,RAC1,MAP2K6,MAP2K3,MAP2K1,MAPK9,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,PLA2G4B,HRAS,AKT2,AKT1,MAPK14
GnRH signaling pathway                                       |hsa04912     |22         |960       |67        |61686         |21.0990671641791   |1.85868e-23            |4.2881300000000004e-23 |MAP3K2,CDC42,SRC,RAF1,MAP2K6,MAP2K3,MAP2K1,MAPK9,MAPK7,MAPK1,PRKCD,NRAS,MMP14,MMP2,KRAS,PLA2G4B,JUN,ITPR1,HRAS,EGR1,EGFR,MAPK14
cGMP-PKG signaling pathway                                   |hsa04022     |26         |960       |115       |61686         |14.5275            |8.378169999999999e-23  |1.91782e-22            |AKT3,ROCK2,IRS2,TRPC6,SRF,ROCK1,RAF1,MAP2K1,MAPK1,PRKG1,PPP3CA,PIK3CG,NOS3,NFATC3,NFATC1,MYLK,MEF2D,RHOA,ITPR1,IRS1,INSR,GNAI2,GATA4,AKT2,AKT1,EDNRA
Thermogenesis                                                |hsa04714     |23         |960       |85        |61686         |17.38698529411765  |2.81137e-22            |6.38552e-22            |KDM1A,ARID1A,SMARCA4,ACTB,RPS6KB1,RPS6KA3,MAP2K3,PRKG1,PRKAB1,PPARG,ATP5F1B,NRAS,NDUFA4,CYTB,COX2,MAP3K5,KRAS,HRAS,MTOR,FGFR1,ACSL4,ACSL1,MAPK14
Leishmaniasis                                                |hsa05140     |20         |960       |59        |61686         |21.781779661016948 |9.01981e-22            |2.0329300000000004e-21 |TRAF6,TNF,TLR2,TGFB3,TGFB2,TGFB1,STAT1,PTGS2,MAPK1,NOS2,NFKBIB,NFKBIA,NFKB1,JUN,JAK2,ITGB1,IFNG,FOS,MARCKSL1,MAPK14
Basal cell carcinoma                                         |hsa05217     |17         |960       |36        |61686         |30.343229166666667 |1.0444400000000002e-21 |2.33604e-21            |CDKN1A,FZD7,WNT7A,WNT5A,WNT1,TP53,SMO,BAX,BAK1,PTCH1,GSK3B,GLI2,TCF7L1,DVL2,GADD45A,CTNNB1,LEF1
Hypertrophic cardiomyopathy                                  |hsa05410     |19         |960       |52        |61686         |23.47824519230769  |1.76447e-21            |3.91659e-21            |ACTC1,TPM3,TNF,TGFB3,TGFB2,TGFB1,ACTB,PRKAB1,LMNA,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,IL6,IGF1,EDN1
Parkinson disease                                            |hsa05012     |22         |960       |82        |61686         |17.239481707317072 |2.79579e-21            |6.15914e-21            |TXN2,ATF6,TUBB4B,TUBB3,MFN2,CASP3,XBP1,TP53,BAX,MAPK9,ATP5F1B,PRKN,NDUFA4,CYTB,COX2,MAP3K5,ITPR1,HSPA5,APAF1,GNAI2,LRRK2,DUSP1
Epithelial cell signaling in Helicobacter pylori infection   |hsa05120     |18         |960       |46        |61686         |25.14375           |4.590390000000001e-21  |1.00372e-20            |CHUK,CDC42,CASP3,IKBKG,ADAM17,SRC,RAC1,PTPN11,MAPK9,PAK1,NFKBIA,NFKB1,MET,JUN,IKBKB,EGFR,MAPK14,F11R
ECM-receptor interaction                                     |hsa04512     |18         |960       |47        |61686         |24.60877659574468  |7.33201e-21            |1.59132e-20            |CD44,THBS1,SDC4,SDC1,LAMC2,LAMC1,LAMB3,ITGB8,ITGB4,ITGB3,ITGB1,ITGA5,ITGA3,ITGA6,FN1,COL4A2,COL4A1,COL1A1
RIG-I-like receptor signaling pathway                        |hsa04622     |18         |960       |48        |61686         |24.096093749999998 |1.15616e-20            |2.49084e-20            |CHUK,ATG5,ATG12,TRADD,IKBKG,TRAF6,TNF,MAPK9,PIN1,NFKBIB,NFKBIA,NFKB1,IKBKB,IFNB1,DDX3X,CYLD,MAPK14,TBK1
Melanogenesis                                                |hsa04916     |19         |960       |59        |61686         |20.6926906779661   |2.91524e-20            |6.23478e-20            |FZD7,WNT7A,WNT5A,WNT1,RAF1,MAP2K1,MAPK1,NRAS,MITF,KRAS,KIT,HRAS,GSK3B,GNAI2,TCF7L1,EDN1,DVL2,CTNNB1,LEF1
Inflammatory bowel disease                                   |hsa05321     |18         |960       |51        |61686         |22.678676470588236 |4.22427e-20            |8.96891e-20            |TNF,TLR2,TGFB3,TGFB2,TGFB1,STAT3,STAT1,NFKB1,NFATC1,SMAD3,SMAD2,JUN,IL6,IL2,IFNG,GATA3,IL21R,TBX21
