description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Renal cell carcinoma                                         |hsa05211     |41         |1203      |66        |61686         |31.85377465427341  |2.62269e-53            |1.2064399999999999e-52 |CDKN1A,CDC42,AKT3,PIK3R3,VHL,VEGFA,TGFB2,TGFB1,TGFA,BRAF,SOS1,SLC2A1,RAP1B,RAF1,RAC1,PTPN11,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,NRAS,MET,ARNT,KRAS,JUN,HRAS,HIF1A,HGF,GRB2,AKT2,AKT1,EGLN3,ETS1,EPAS1,PAK5,EGLN1,CRKL
C-type lectin receptor signaling pathway                     |hsa04625     |45         |1203      |89        |61686         |25.92647594496904  |1.1466200000000001e-52 |5.1945299999999995e-52 |CHUK,RRAS2,AKT3,BCL10,CASP8,PIK3R3,TNF,STAT1,SRC,BCL3,RELA,RAF1,PTPN11,PTGS2,MAPK9,MAPK8,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,NRAS,NFKB2,NFKB1,NFATC3,NFATC1,MDM2,RHOA,KRAS,JUN,IRF1,IL12B,IL12A,IL10,IL6,IL1B,IKBKB,HRAS,AKT2,AKT1,EGR2,CYLD,MAPK14
p53 signaling pathway                                        |hsa04115     |39         |1203      |59        |61686         |33.89483917325331  |2.15181e-52            |9.602869999999999e-52  |CHEK1,CHEK2,CDKN2A,CDKN1A,CDK6,CDK4,CDK2,CCNG2,CCNG1,CCNE1,CCND3,CCND2,CCNE2,CASP8,CASP3,TNFRSF10A,TNFRSF10B,PPM1D,TP53,THBS1,SIAH1,BCL2L1,BCL2,CCND1,BAX,PTEN,ATR,PMAIP1,SERPINB5,SERPINE1,ATM,MDM4,MDM2,CD82,FAS,IGFBP3,IGF1,APAF1,BBC3
Insulin signaling pathway                                    |hsa04910     |46         |1203      |100       |61686         |23.587331670822945 |2.53319e-51            |1.11386e-50            |PPARGC1A,FLOT1,AKT3,CBL,SOCS3,SOCS1,PIK3R3,TSC1,BRAF,SREBF1,SOS1,SLC2A4,SHC1,RPS6KB1,RAF1,MAP2K1,MAPK9,MAPK8,MAPK1,PRKCZ,PRKACB,PRKAB1,PRKAA1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,INSR,IKBKB,HRAS,HK2,GSK3B,GRB2,G6PC1,MTOR,FOXO1,FASN,SOCS4,AKT2,AKT1,EIF4EBP1,EIF4E,CRKL
Platinum drug resistance                                     |hsa01524     |37         |1203      |53        |61686         |35.79701689173293  |3.44443e-51            |1.4925899999999998e-50 |CDKN2A,CDKN1A,AKT3,CASP8,CASP3,FADD,PIK3R3,TP53,BRCA1,BCL2L1,BCL2,BAX,REV3L,BAK1,MAPK1,PMAIP1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ATM,MSH2,MLH1,MAP3K5,MDM2,FASLG,FAS,BIRC5,XIAP,APAF1,MSH6,AKT2,AKT1,ERBB2,SLC31A1,BBC3
Cytokine-cytokine receptor interaction                       |hsa04060     |53         |1203      |156       |61686         |17.420966813734893 |1.98851e-50            |8.493789999999999e-50  |CXCR6,CCL26,CD40LG,CD40,ACVR2B,ACVR2A,ACVR1,TNFRSF10A,TNFRSF10B,TNFRSF11A,TNFSF10,TNFSF12,TNFSF11,GDF5,CXCR4,TNF,TGFBR2,TGFBR1,TGFB2,TGFB1,BMPR2,BMP2,CXCL12,CX3CL1,CCL20,CCL8,CCL5,CCL4,CCL2,CCL1,MPL,LIFR,LEPR,FASLG,FAS,IL17A,IL13RA1,IL13,IL12B,IL12A,IL10RA,IL10,CXCL8,IL6R,IL6,IL4,IL1B,IL1A,IFNG,ACKR3,CSF1,IL21R,CCR1
IL-17 signaling pathway                                      |hsa04657     |41         |1203      |74        |61686         |28.410123340297904 |2.45384e-50            |1.0333800000000001e-49 |CHUK,TAB2,CEBPB,TRAF3IP2,CASP8,CASP3,FADD,TRAF6,TRAF3,TNFAIP3,TNF,SRSF1,CCL20,CCL2,RELA,PTGS2,MAPK9,MAPK8,MAPK7,MAPK1,NFKB1,MMP13,MMP9,MMP3,JUN,IL17A,IL13,CXCL8,IL6,IL4,IL1B,IKBKB,IFNG,HSP90AA1,GSK3B,TAB3,FOS,ELAVL1,MAPK14,USP25,TBK1
Apelin signaling pathway                                     |hsa04371     |46         |1203      |104       |61686         |22.680126606560524 |2.54908e-50            |1.05858e-49            |GABARAPL1,ADCY9,ADCY6,RRAS2,PPARGC1A,CDH1,KLF2,HDAC5,AKT3,HDAC4,BECN1,CAMK4,TGFBR1,TFAM,SPP1,SLC9A1,SLC8A1,RPS6KB1,CCND1,RAF1,MAP2K1,MAPK1,PRKCE,PRKACB,PRKAB1,PRKAA1,PLAT,PIK3CG,SERPINE1,NRAS,NOS3,NOS1,MYLK,MEF2D,MEF2C,SMAD4,SMAD3,SMAD2,KRAS,HRAS,MTOR,AKT2,AKT1,EGR1,JAG1,CCN2
Autophagy - animal                                           |hsa04140     |47         |1203      |114       |61686         |21.14043837773986  |1.3719199999999999e-49 |5.6192299999999996e-49 |GABARAPL1,ATG14,RRAS2,AKT3,RB1CC1,ATG12,MTMR3,BECN1,PIK3R3,UVRAG,TSC1,TRAF6,STK11,RPS6KB1,BCL2L1,BCL2,RAF1,RAB1A,PTEN,MAP2K1,MAPK9,MAPK8,MAPK1,PRKACB,PRKAA1,PPP2CB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,LAMP1,KRAS,IGF1R,HRAS,HMGB1,HIF1A,MTOR,AKT2,AKT1,PRAP1,ATG4D,DAPK3,DAPK1,ATG16L1,TBK1
cAMP signaling pathway                                       |hsa04024     |52         |1203      |155       |61686         |17.20254203201673  |3.61427e-49            |1.46036e-48            |ADCY9,CHRM1,ADCY6,RRAS2,CFTR,AKT3,CREB5,ROCK2,CAMK2D,CAMK4,PIK3R3,TIAM1,BRAF,SOX9,SLC9A1,BDNF,ROCK1,RELA,RAP1B,RAF1,RAC1,PTGER2,MAP2K1,MAPK9,MAPK8,MAPK1,PRKACB,PPARA,PLD1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ATP2A2,PDE4D,PAK1,OXTR,NFKB1,NFATC1,RHOA,JUN,HTR1B,GRIA2,GLI1,FOS,AKT2,AKT1,EDNRA,EDN1,ADORA2A,CREB1
Coronavirus disease - COVID-19                               |hsa05171     |47         |1203      |116       |61686         |20.775948060882275 |3.7585399999999995e-49 |1.4984e-48             |DDX58,CHUK,TAB2,ADAR,PIK3R3,TRAF6,TRAF3,TNF,TLR4,TLR3,TLR2,STAT3,STAT1,CCL2,RPS7,RELA,MAPK9,MAPK8,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKBIB,NFKB1,MYD88,MMP3,JUN,JAK1,IRAK1,IL12B,IL12A,CXCL8,IL6R,IL6,IL1B,IKBKB,FOS,FGG,FGB,FGA,EGFR,CYBB,TLR7,MAPK14,TBK1
Central carbon metabolism in cancer                          |hsa05230     |37         |1203      |59        |61686         |32.15664229257365  |1.86052e-48            |7.31966e-48            |AKT3,PIK3R3,TP53,SLC2A1,RET,RAF1,PTEN,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PDGFRB,PDGFRA,NTRK3,NRAS,MYC,MET,LDHB,LDHA,KRAS,KIT,IDH2,HRAS,HK2,HIF1A,GLS,MTOR,FGFR3,FGFR1,AKT2,AKT1,ERBB2,EGFR,GLS2
T cell receptor signaling pathway                            |hsa04660     |43         |1203      |92        |61686         |23.96633416458853  |1.92449e-48            |7.473e-48              |CHUK,CDK4,CDC42,RASGRP1,CD40LG,AKT3,BCL10,PIK3R3,TNF,SOS1,RELA,RAF1,MAP2K1,MAPK9,MAPK8,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,NRAS,NFKBIB,NFKB1,NFATC3,NFATC1,RHOA,KRAS,JUN,IL10,IL4,IKBKB,IFNG,HRAS,GSK3B,GRB2,FYN,FOS,AKT2,AKT1,PAK5,MAPK14
Insulin resistance                                           |hsa04931     |41         |1203      |80        |61686         |26.279364089775566 |2.0217099999999994e-48 |7.7499e-48             |PPARGC1A,AKT3,CREB5,SOCS3,PIK3R3,TNF,STAT3,SREBF1,SLC2A4,SLC2A1,RPS6KB1,RPS6KA3,RELA,PTPN11,PTEN,MAPK9,MAPK8,PRKCZ,PRKCE,PRKAB1,PRKAA1,PTPA,PPARA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NOS3,NFKB1,INSR,IL6,IKBKB,GSK3B,G6PC1,MTOR,FOXO1,AKT2,AKT1,TRIB3,CREB1
Longevity regulating pathway                                 |hsa04211     |40         |1203      |76        |61686         |26.987793673710463 |6.70978e-48            |2.53952e-47            |ADCY9,SIRT1,ADCY6,PPARGC1A,AKT3,RB1CC1,CREB5,KL,CAMK4,PIK3R3,TSC1,TP53,STK11,RPS6KB1,BAX,RELA,PRKACB,PRKAB1,PRKAA1,PPARG,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NFKB1,KRAS,INSR,IGF1R,IGF1,HRAS,MTOR,FOXO3,FOXO1,AKT2,AKT1,EIF4EBP1,EIF4E,CREB1
Wnt signaling pathway                                        |hsa04310     |42         |1203      |88        |61686         |24.47302199047835  |7.655889999999999e-48  |2.86139e-47            |BAMBI,FRAT2,ROCK2,CCND3,CCND2,BTRC,CAMK2D,FZD7,FZD6,FZD4,AXIN2,FZD5,WNT7A,WNT1,TP53,SIAH1,CCND1,RAC1,MAPK9,MAPK8,PRKACB,ROR1,NFATC3,NFATC1,MYC,SMAD4,SMAD3,LRP5,LRP6,RHOA,JUN,APC,GSK3B,WNT3A,NKD1,ZNRF3,TCF7L1,CTNNB1,CTBP2,WNT4,NLK,CSNK2A1
Axon guidance                                                |hsa04360     |43         |1203      |95        |61686         |23.209502559390994 |1.14003e-47            |4.20824e-47            |CFL2,CDC42,ROCK2,CAMK2D,PIK3R3,CXCR4,BMPR2,SRC,SMO,CXCL12,ROCK1,RGS3,RASA1,RAF1,RAC1,PTPN11,MAPK1,PRKCZ,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,NRAS,NFATC3,MET,RHOA,LIMK1,L1CAM,KRAS,ITGB1,HRAS,GSK3B,FYN,ABL1,EPHB2,EFNA1,LRRC4,SEMA6A,PAK5,SEMA4C,WNT4
Thyroid hormone signaling pathway                            |hsa04919     |41         |1203      |86        |61686         |24.445920083512153 |1.0438999999999998e-46 |3.80643e-46            |AKT3,KAT2B,PIK3R3,NCOA3,TP53,THRB,STAT1,SRC,SLC16A2,SLC9A1,SLC2A1,CCND1,RAF1,MAP2K1,MAPK1,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,ATP2A2,NRAS,NOTCH2,NOTCH1,MYC,MDM2,KRAS,ITGB3,HRAS,HIF1A,HDAC2,GSK3B,GATA4,MTOR,FOXO1,AKT2,AKT1,ESR1,CTNNB1,WNT4
Sphingolipid signaling pathway                               |hsa04071     |40         |1203      |80        |61686         |25.63840399002494  |1.07801e-46            |3.8834399999999996e-46 |AKT3,GAB2,ROCK2,PIK3R3,TP53,TNF,BCL2,ROCK1,BAX,RELA,RAF1,RAC1,PTEN,MAP2K1,MAPK9,MAPK8,MAPK1,PRKCZ,PRKCE,PPP2R5E,PPP2R2A,PPP2CB,PLD1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NOS3,NFKB1,MAP3K5,RHOA,KRAS,HRAS,FYN,AKT2,AKT1,MAPK14,CERS2
Endometrial cancer                                           |hsa05213     |35         |1203      |54        |61686         |33.234968135217514 |1.1237200000000002e-46 |3.99989e-46            |CDKN1A,CDH1,AKT3,PIK3R3,AXIN2,TP53,BRAF,SOS1,CCND1,BAX,BAK1,RAF1,PTEN,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,MYC,MLH1,KRAS,APC,HRAS,GSK3B,GRB2,FOXO3,AKT2,AKT1,ERBB2,EGFR,TCF7L1,CTNNB1
AMPK signaling pathway                                       |hsa04152     |41         |1203      |91        |61686         |23.102737661341152 |2.0880199999999998e-45 |7.34491e-45            |SIRT1,CFTR,PPARGC1A,AKT3,CREB5,CCNA2,PIK3R3,TSC1,STK11,SREBF1,SLC2A4,RPS6KB1,CCND1,PRKAB1,PRKAA1,PPP2R5E,PPP2R2A,PPP2CB,PPARG,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,LEPR,INSR,IGF1R,IGF1,HNF4A,HMGCR,G6PC1,MTOR,FOXO3,FOXO1,FASN,AKT2,AKT1,ELAVL1,EIF4EBP1,CAB39,CREB1
Bladder cancer                                               |hsa05219     |31         |1203      |41        |61686         |38.77026944833039  |6.242260000000001e-45  |2.17027e-44            |RASSF1,CDKN2A,CDKN1A,CDK4,CDH1,VEGFA,TP53,THBS1,BRAF,SRC,CCND1,RB1,RAF1,MAP2K1,MAPK1,NRAS,MYC,MMP9,MMP2,MDM2,KRAS,CXCL8,HRAS,FGFR3,ERBB2,EGFR,E2F3,E2F2,E2F1,DAPK3,DAPK1
Growth hormone synthesis, secretion and action               |hsa04935     |41         |1203      |94        |61686         |22.3654162466175   |1.1299999999999999e-44 |3.8835699999999997e-44 |ADCY9,ADCY6,AKT3,CREB5,SOCS3,SOCS1,PIK3R3,STAT5B,STAT5A,STAT3,STAT1,SOS1,SHC1,MAP2K4,RAF1,MAP2K3,MAP2K1,MAPK9,MAPK8,MAPK1,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,JAK2,IGFBP3,IGF1,HRAS,GSK3B,GRB2,MTOR,FOS,AKT2,AKT1,MAPK14,CRKL,CREB1
Tuberculosis                                                 |hsa05152     |45         |1203      |125       |61686         |18.459650872817956 |2.4902799999999996e-44 |8.461289999999998e-44  |CEBPB,AKT3,BCL10,CASP8,CASP3,FADD,CAMK2D,VDR,TRAF6,TNF,TLR4,TLR2,TGFB2,TGFB1,STAT1,SRC,BCL2,BAX,RELA,RAF1,RAB5A,MAPK9,MAPK8,MAPK1,NFKB1,MYD88,RHOA,LAMP1,JAK2,JAK1,IRAK2,IRAK1,IL12B,IL12A,IL10RA,IL10,IL6,IL1B,IL1A,IFNG,APAF1,AKT2,AKT1,MAPK14,CREB1
Estrogen signaling pathway                                   |hsa04915     |39         |1203      |86        |61686         |23.25343617699936  |2.14106e-43            |7.193e-43              |ADCY9,ADCY6,AKT3,CREB5,PIK3R3,NCOA3,TGFA,SRC,SP1,SOS1,SHC1,BCL2,RAF1,MAP2K1,MAPK1,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,OPRM1,NRAS,NOS3,MMP9,MMP2,KRAS,JUN,HSP90AA1,HRAS,GRB2,FOS,FKBP5,AKT2,AKT1,ESR2,ESR1,EGFR,CREB1
Acute myeloid leukemia                                       |hsa05221     |35         |1203      |66        |61686         |27.192246656087054 |3.1361400000000005e-42 |1.0304499999999998e-41 |CHUK,AKT3,CCNA2,RUNX1,PIK3R3,BRAF,STAT5B,STAT5A,STAT3,SOS1,RPS6KB1,CCND1,RELA,RAF1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIM1,PIK3CB,PIK3CA,NRAS,NFKB1,MYC,KRAS,KIT,IKBKB,HRAS,GRB2,MTOR,AKT2,AKT1,EIF4EBP1,TCF7L1
TGF-beta signaling pathway                                   |hsa04350     |35         |1203      |66        |61686         |27.192246656087054 |3.1361400000000005e-42 |1.0304499999999998e-41 |BAMBI,ACVR2B,ACVR2A,ACVR1,ZFYVE9,GDF5,TNF,THBS1,TGIF1,TGFBR2,TGFBR1,TGFB2,TGFB1,BMPR2,SP1,BMP2,RPS6KB1,ROCK1,RBL1,MAPK1,PPP2CB,MYC,SMAD7,SMAD5,SMAD4,SMAD3,SMAD2,SMAD1,RHOA,IFNG,FMOD,FBN1,E2F5,TGIF2,SMURF1
NOD-like receptor signaling pathway                          |hsa04621     |42         |1203      |120       |61686         |17.946882793017455 |7.40493e-41            |2.38073e-40            |GABARAPL1,CHUK,TAB2,DNM1L,MFN2,ATG12,CASP8,FADD,TRAF6,TRAF3,TP53BP1,TNFAIP3,TNF,TLR4,STAT1,CCL5,CCL2,BCL2L1,BCL2,RELA,MAPK9,MAPK8,MAPK1,P2RX7,NFKBIB,NFKB1,MYD88,RHOA,JUN,JAK1,CXCL8,IL6,IL1B,IKBKB,XIAP,HSP90AA1,TAB3,ERBIN,ATG16L1,CYBB,MAPK14,TBK1
Cushing syndrome                                             |hsa04934     |41         |1203      |112       |61686         |18.770974349839687 |7.382310000000001e-41  |2.3992499999999995e-40 |ADCY9,ADCY6,CDKN2A,CDKN1B,CDKN1A,CDK6,CDK4,CDK2,SCARB1,CREB5,CCNE1,CCNE2,CAMK2D,FZD7,FZD6,FZD4,AXIN2,FZD5,WNT7A,WNT1,BRAF,SP1,CCND1,RB1,RAP1B,MAP2K1,MAPK1,PRKACB,ARNT,LDLR,APC,GSK3B,WNT3A,EGFR,TCF7L1,E2F3,E2F2,E2F1,CTNNB1,WNT4,CREB1
Choline metabolism in cancer                                 |hsa05231     |34         |1203      |67        |61686         |26.02106673614471  |3.5388099999999997e-40 |1.1256399999999997e-39 |WASF3,WASF2,AKT3,PIK3R3,TSC1,SP1,SOS1,RPS6KB1,RAF1,RAC1,MAP2K1,MAPK9,MAPK8,MAPK1,PLD1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PDGFRB,PDGFRA,NRAS,KRAS,JUN,HRAS,HIF1A,GRB2,MTOR,FOS,AKT2,AKT1,EIF4EBP1,EGFR
Th17 cell differentiation                                    |hsa04659     |37         |1203      |86        |61686         |22.060952270486574 |3.63578e-40            |1.1443099999999998e-39 |CHUK,RUNX1,TGFBR2,TGFBR1,TGFB1,STAT6,STAT5B,STAT5A,STAT3,STAT1,RELA,MAPK9,MAPK8,MAPK1,NFKBIB,NFKB1,NFATC3,NFATC1,SMAD4,SMAD3,SMAD2,JUN,JAK2,JAK1,IL17A,IL6R,IL6,IL4,IL1B,IKBKB,IFNG,HSP90AA1,HIF1A,MTOR,FOS,MAPK14,IL21R
Prion disease                                                |hsa05020     |39         |1203      |106       |61686         |18.865995388886276 |4.95345e-39            |1.5427899999999998e-38 |TUBB4B,TUBB3,PPIF,CREB5,CAV1,CASP3,PIK3R3,UQCRFS1,TNF,CCL5,BAX,RAC1,PSMD9,MAPK9,MAPK8,MAPK1,PRKACB,ATP5F1B,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NOTCH1,NCAM1,COX2,LAMC1,IL6,IL1B,IL1A,HSPA5,APAF1,GSK3B,FYN,EGR1,CYBB,CSNK2A1,MAPK14,CREB1
Progesterone-mediated oocyte maturation                      |hsa04914     |33         |1203      |68        |61686         |24.884333284435968 |3.49084e-38            |1.0760399999999999e-37 |ADCY9,ADCY6,CDK2,CDC25C,CDC25A,AKT3,CCNA2,PIK3R3,BRAF,AURKA,RPS6KA3,RAF1,MAP2K1,MAPK9,MAPK8,MAPK1,PRKACB,PLK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,KRAS,KIF22,IGF1R,IGF1,HSP90AA1,CPEB2,AKT2,AKT1,CPEB1,MAPK14
NF-kappa B signaling pathway                                 |hsa04064     |36         |1203      |90        |61686         |20.51072319201995  |1.04635e-37            |3.19242e-37            |DDX58,CHUK,TAB2,CD40LG,CD40,BCL10,TNFRSF11A,TNFSF11,UBE2I,TRAF6,TRAF3,TNFAIP3,TNF,TLR4,CXCL12,CCL4,BCL2L1,BCL2,RELA,PTGS2,PLAU,ATM,NFKB2,NFKB1,MYD88,IRAK1,CXCL8,IL1B,IKBKB,XIAP,ICAM1,TICAM2,TAB3,CYLD,CSNK2A1,CARD10
Phospholipase D signaling pathway                            |hsa04072     |38         |1203      |110       |61686         |17.71380639310814  |7.68583e-37            |2.3212799999999998e-36 |ADCY9,ADCY6,RRAS2,AKT3,GAB2,PIK3R3,TSC1,SOS1,SHC1,RALA,RAF1,PTPN11,MAP2K1,MAPK1,PLD1,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,PDGFRB,PDGFRA,NRAS,RHOA,KRAS,KIT,INSR,CXCL8,HRAS,GRB2,FYN,MTOR,AKT2,PTK2B,AKT1,EGFR,LPAR1
Calcium signaling pathway                                    |hsa04020     |43         |1203      |157       |61686         |14.043966516828947 |1.2979799999999997e-36 |3.880969999999999e-36  |ADCY9,CHRM1,PPIF,CD38,CCKBR,CAMK2D,CAMK4,CXCR4,VEGFC,VEGFA,STIM1,SLC8A1,RET,PRKACB,ATP2A2,PDGFRB,PDGFRA,P2RX7,OXTR,NTRK3,NTRK2,NOS3,NOS1,MYLK,MET,KDR,HGF,GDNF,FLT1,FGFR3,FGFR1,FGF9,FGF8,FGF2,PTK2B,ERBB4,ERBB3,ERBB2,EGFR,EDNRA,ADORA2B,ADORA2A,FGF21
Platelet activation                                          |hsa04611     |36         |1203      |96        |61686         |19.228802992518702 |1.7330400000000002e-36 |5.1304799999999996e-36 |ADCY9,ADCY6,RASGRP1,AKT3,ROCK2,PIK3R3,STIM1,SRC,ROCK1,RAP1B,MAPK1,PRKG1,PRKCZ,PRKACB,PIK3R2,PIK3R1,PIK3CG,PIK3CD,PIK3CB,PIK3CA,NOS3,MYLK,RHOA,ITGB3,ITGB1,GP1BA,FYN,FGG,FGB,FGA,AKT2,AKT1,MAPK14,COL3A1,COL1A2,COL1A1
Necroptosis                                                  |hsa04217     |35         |1203      |89        |61686         |20.16503684608703  |2.2090799999999998e-36 |6.47564e-36            |FAF1,DNM1L,CASP8,TNFRSF10A,TNFRSF10B,FADD,TNFSF10,CAMK2D,TNFAIP3,TNF,TLR4,TLR3,STAT6,STAT5B,STAT5A,STAT4,STAT3,STAT1,BCL2,BAX,MAPK9,MAPK8,JAK2,JAK1,FASLG,FAS,IL1B,IL1A,IFNG,XIAP,HSP90AA1,HMGB1,TICAM2,CYLD,CYBB
Leishmaniasis                                                |hsa05140     |30         |1203      |59        |61686         |26.072953210194854 |1.21588e-35            |3.5296e-35             |TAB2,TRAF6,TNF,TLR4,TLR2,TGFB2,TGFB1,STAT1,RELA,PTGS2,MAPK1,NFKBIB,NFKB1,MYD88,JUN,JAK2,JAK1,ITGB1,IRAK1,IL12B,IL12A,IL10,IL4,IL1B,IL1A,IFNG,FOS,MARCKSL1,CYBB,MAPK14
Natural killer cell mediated cytotoxicity                    |hsa04650     |33         |1203      |81        |61686         |20.890551399279577 |5.33399e-35            |1.53352e-34            |CASP3,TNFRSF10A,TNFRSF10B,TNFSF10,PIK3R3,TNF,BRAF,SOS1,SHC1,RAF1,RAC1,PTPN11,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,PAK1,NRAS,NFATC1,KRAS,FASLG,FAS,IFNG,ICAM1,HRAS,HLA-G,GRB2,FYN,PTK2B,ULBP2
Amoebiasis                                                   |hsa05146     |31         |1203      |71        |61686         |22.388465456078112 |4.04156e-34            |1.15088e-33            |CASP3,PIK3R3,TNF,TLR4,TLR2,TGFB2,TGFB1,RELA,RAB5A,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKB1,LAMC2,LAMC1,IL12B,IL12A,IL10,CXCL8,IL6,IL1B,IFNG,FN1,COL4A2,COL4A1,COL3A1,COL1A2,COL1A1
Amyotrophic lateral sclerosis                                |hsa05014     |38         |1203      |130       |61686         |14.98860540955304  |1.06227e-33            |2.99639e-33            |GABARAPL1,ATF6,ATG14,TUBB4B,TUBB3,RB1CC1,CASP3,BECN1,UQCRFS1,TP53,TNF,SLC1A2,BCL2L1,BCL2,BAX,RAC1,RAB5A,RAB1A,PSMD9,MAP2K3,ATP5F1B,PFN1,NOS1,COX2,MAP3K5,HSPA5,APAF1,HNRNPA2B1,ANG,GRIA2,MTOR,ERBB4,DERL1,PINK1,DAXX,MAPK14,UBQLN1,TBK1
Th1 and Th2 cell differentiation                             |hsa04658     |30         |1203      |68        |61686         |22.622121167669064 |3.10971e-33            |8.68976e-33            |CHUK,RUNX3,STAT6,STAT5B,STAT5A,STAT4,STAT1,RELA,MAPK9,MAPK8,MAPK1,NOTCH2,NOTCH1,NFKBIB,NFKB1,NFATC3,NFATC1,JUN,JAK2,JAK1,IL13,IL12B,IL12A,IL4,IKBKB,IFNG,FOS,JAG1,DLL4,MAPK14
Tight junction                                               |hsa04530     |32         |1203      |83        |61686         |19.76937175134453  |4.774739999999999e-33  |1.3219e-32             |NEDD4L,CFTR,CDK4,CDC42,ROCK2,CLDN2,RUNX1,YBX3,EZR,TIAM1,STK11,SRC,CCND1,ROCK1,RAC1,MAPK9,MAPK8,PRKCZ,PRKCE,PRKACB,PRKAB1,PRKAA1,PPP2R2A,PPP2CB,MYH10,MSN,MAP3K5,RHOA,JUN,ITGB1,GATA4,ERBB2
B cell receptor signaling pathway                            |hsa04662     |29         |1203      |63        |61686         |23.603610022562638 |7.475669999999999e-33  |2.0506599999999996e-32 |CHUK,AKT3,BCL10,PIK3R3,SOS1,RELA,RAF1,RAC1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,NFKBIB,NFKB1,NFATC3,NFATC1,KRAS,JUN,IKBKB,HRAS,GSK3B,GRB2,FOS,AKT2,AKT1
Parathyroid hormone synthesis, secretion and action          |hsa04928     |32         |1203      |84        |61686         |19.53402208763805  |7.571e-33              |2.0579400000000003e-32 |ADCY9,ADCY6,MMP24,CDKN1A,CREB5,KL,RUNX2,TNFSF11,GCM1,VDR,BRAF,SP1,BCL2,RAF1,MAP2K1,MAPK1,PRKACB,PLD1,PDE4D,MMP15,MMP14,MMP13,MEF2D,MEF2C,LRP5,LRP6,RHOA,FOS,FGFR1,EGR1,EGFR,CREB1
Neutrophil extracellular trap formation                      |hsa04613     |33         |1203      |92        |61686         |18.3927680798005   |8.34991e-33            |2.2492099999999996e-32 |PPIF,HDAC5,AKT3,HDAC4,PIK3R3,TLR4,TLR2,SRC,RELA,RAF1,RAC1,MAP2K1,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NFKB1,ITGB3,HMGB1,HDAC2,GP1BA,MTOR,FGG,FGB,FGA,AKT2,AKT1,CYBB,HDAC7,TLR7,MAPK14
Fc epsilon RI signaling pathway                              |hsa04664     |28         |1203      |57        |61686         |25.18860742879643  |8.522249999999999e-33  |2.2549999999999997e-32 |AKT3,GAB2,PIK3R3,TNF,SOS1,MAP2K4,RAF1,RAC1,MAP2K3,MAP2K1,MAPK9,MAPK8,MAPK1,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3CA,NRAS,KRAS,IL13,IL4,HRAS,GRB2,FYN,AKT2,AKT1,MAPK14
Pertussis                                                    |hsa05133     |28         |1203      |57        |61686         |25.18860742879643  |8.522249999999999e-33  |2.2549999999999997e-32 |CFL2,CASP7,CASP3,TRAF6,TNF,TLR4,RELA,MAPK9,MAPK8,MAPK1,NFKB1,MYD88,RHOA,JUN,ITGB1,ITGA5,IRF1,IRAK1,IL12B,IL12A,IL10,CXCL8,IL6,IL1B,IL1A,TICAM2,FOS,MAPK14
